seq,name/first,name/last,age,street,city,state,zip,dollar,pick,date
6220,Amelia,Collins,28,Tedgum Court,Pobtalfo,RI,71058,$5297.18,WHITE,10/04/1918
6221,Maud,Wood,31,Bernic Path,Gejovi,MN,95305,$5138.47,YELLOW,04/08/1933
6222,Dominic,Reynolds,28,Nuvmuw Park,Libonetot,WI,21624,$1919.57,RED,03/09/1958
6223,Tillie,Reyes,56,Ufesa Way,Ushiwra,LA,03714,$2071.86,BLUE,02/16/2065
6224,Isabel,Marsh,39,Irvim View,Ufiluriju,AK,65370,$4226.32,GREEN,11/23/2045
6225,Bertha,Obrien,21,Pokat Ridge,Fifnerbo,KY,92477,$8084.37,YELLOW,12/10/1920
6226,Francisco,Romero,39,Cahi Circle,Noekueni,NY,47245,$1367.81,WHITE,02/05/1919
6227,Lura,Moran,32,Dari Pike,Ehujivgih,SD,44947,$3210.12,GREEN,04/07/2040
6228,Pauline,Floyd,62,Coepo Pass,Logidha,WV,56297,$9844.70,YELLOW,04/05/1914
6229,Ruby,McCoy,57,Soci View,Sewwabre,MO,33777,$3082.70,YELLOW,09/16/1937
6230,Lura,Gonzales,43,Ekehu Park,Kozebe,MD,42009,$6080.94,GREEN,01/30/2015
6231,Blake,Caldwell,38,Culme Drive,Peineuno,SD,62662,$5603.61,BLUE,01/25/2044
6232,Jim,Guerrero,33,Diwos Court,Osopisre,HI,26964,$2627.00,YELLOW,05/05/2014
6233,Leona,Jensen,52,Dekaz Turnpike,Wiabtab,WV,40629,$885.99,YELLOW,04/26/2066
6234,Lucinda,Lyons,36,Lalkom Grove,Nizatib,MT,34911,$9293.57,BLUE,07/26/2008
6235,Phoebe,Baldwin,59,Bogib Road,Fugzingo,RI,68920,$6425.55,BLUE,09/26/2009
6236,Rosa,Tucker,40,Gahju Court,Owisospu,IL,22802,$7907.54,WHITE,11/21/1996
6237,Beulah,Fowler,49,Folha Extension,Hezulek,NY,14961,$6353.32,WHITE,06/11/1987
6238,Frances,Williamson,19,Urusus Mill,Heluidi,UT,11417,$1014.27,YELLOW,01/01/1918
6239,Lydia,McDaniel,24,Ipzum Junction,Badelna,AZ,27753,$804.73,BLUE,01/11/1982
6240,Maud,Collier,31,Tedav Plaza,Usoniis,VA,95014,$8738.87,GREEN,10/25/1969
6241,Violet,Harris,34,Mauwa Street,Letekzu,VA,96982,$2120.59,RED,09/23/1925
6242,Jorge,Barnett,25,Uvfep Path,Dofgeori,NM,93985,$8153.30,GREEN,11/11/1999
6243,Anne,Hubbard,31,Vimti Boulevard,Fagusdem,TN,17155,$7647.87,GREEN,04/16/1921
6244,Esther,Gonzalez,36,Mije Street,Evwimit,TX,57576,$7268.94,BLUE,05/22/2057
6245,Marion,Jacobs,52,Kewe Path,Wokrohni,ME,24260,$621.18,WHITE,10/16/2051
6246,Josephine,Smith,64,Ucwo Pike,Tikugpu,AL,61119,$5268.96,GREEN,09/04/2052
6247,Beatrice,Clarke,49,Houne Pass,Norune,VA,88239,$6031.59,RED,04/01/2013
6248,Danny,Ford,55,Cuhwa Avenue,Jiahwop,OR,33793,$2367.68,RED,11/14/2043
6249,Annie,Harrington,62,Japbi Terrace,Tozahja,KY,38229,$8585.93,RED,07/02/1915
6250,Nora,Leonard,63,Borez Loop,Fozisuk,MO,93504,$1104.07,WHITE,12/01/1929
6251,Bill,Barnett,41,Saeku Manor,Tozdufe,MD,10270,$1199.21,BLUE,10/03/1971
6252,Lelia,Parks,19,Fensi Point,Riznuje,NC,87955,$4946.18,GREEN,02/22/1993
6253,Alan,Padilla,38,Jezi Road,Dunouj,WA,48900,$2852.57,GREEN,11/14/1939
6254,John,Barton,50,Modtes Square,Gupismeh,IN,28531,$1289.09,BLUE,01/06/1975
6255,Carl,Keller,48,Huwcaz River,Batouv,OK,09131,$4688.63,YELLOW,01/21/1946
6256,Ella,Meyer,61,Ajij Mill,Holuhavo,MA,37844,$7653.86,GREEN,07/29/1916
6257,Phillip,Ward,45,Pejla Circle,Pebushi,UT,09372,$4239.33,GREEN,02/28/1990
6258,Delia,Munoz,34,Laho Ridge,Uctulzon,WY,72374,$3828.24,RED,02/01/1908
6259,Bradley,Rice,29,Necsa Pass,Madofpi,ME,95825,$8513.86,GREEN,09/19/2066
6260,Virginia,Freeman,62,Lube Key,Buwjiobe,IL,14089,$6787.18,RED,08/09/2063
6261,Roger,Nunez,65,Nijaf Key,Zazokdus,WY,53474,$8444.09,GREEN,11/13/1909
6262,Maurice,Santos,20,Elilo Key,Guhehdut,NH,02723,$963.16,WHITE,06/24/2012
6263,Eddie,Summers,39,Fijzi Street,Sisnabco,SD,95773,$4596.33,YELLOW,11/08/2057
6264,Ann,Blake,57,Fohlej Junction,Ijvefiwi,NV,63927,$5891.60,GREEN,10/06/1901
6265,Antonio,Johnston,45,Arduk Loop,Wobojez,CO,70111,$3608.69,WHITE,08/03/2005
6266,Shane,Jackson,37,Egutiw Boulevard,Toardan,IL,95798,$6409.32,RED,02/11/2028
6267,Lloyd,Greer,58,Jimo Boulevard,Acnopaj,ME,84250,$8282.86,GREEN,09/26/2063
6268,Julian,Hampton,28,Zuwra Way,Aneacugol,GA,73066,$3520.54,GREEN,06/06/2038
6269,Herman,Lamb,34,Gahval Path,Fuwgood,MN,28835,$5258.88,WHITE,07/18/1937
6270,Christina,Webster,65,Gokluf Grove,Ezgemo,OH,13851,$9513.48,WHITE,10/22/2034
6271,Winifred,Silva,26,Gida Point,Jogcaeta,NJ,23944,$1140.72,YELLOW,02/27/1909
6272,Julian,Hayes,27,Sakcac Square,Tifhessup,DE,90231,$166.14,RED,09/27/2017
6273,Edward,Love,22,Finaz Pike,Vudicilub,ME,42924,$8235.66,WHITE,09/24/2060
6274,Francis,Mann,38,Pirvog Path,Oluzevgik,NE,36509,$4676.83,GREEN,07/08/1997
6275,Dennis,Daniel,46,Loped Boulevard,Bubozur,NH,46826,$2712.47,RED,01/17/2012
6276,Katie,Freeman,48,Doura Boulevard,Ivecate,HI,10388,$6371.59,GREEN,11/07/1901
6277,Matilda,Goodwin,36,Evuuri Path,Inguzum,NJ,27386,$6128.97,WHITE,05/13/1907
6278,Craig,Schmidt,54,Kelrid Turnpike,Girtejiw,MA,78339,$238.00,BLUE,04/08/1914
6279,Edward,Dean,45,Nusvi Turnpike,Bepboero,VT,78286,$3823.99,BLUE,10/02/1935
6280,Ola,King,20,Tefe Loop,Givawin,IL,84153,$5227.58,RED,02/02/1997
6281,Cory,Shelton,42,Kadlo Loop,Abunokzum,MA,99180,$9303.69,GREEN,07/18/2042
6282,Rena,Wilson,36,Humpe Park,Mulputaz,TX,78281,$9519.58,BLUE,07/22/2025
6283,Minerva,Gordon,27,Jetup Drive,Bipacag,TX,41708,$7981.96,WHITE,07/07/2025
6284,Philip,Curtis,47,Nazhu Place,Otidepig,CA,78688,$2672.57,WHITE,10/25/2039
6285,Olga,Gibbs,48,Penli Mill,Kejmavab,SC,71732,$1586.08,YELLOW,09/24/2026
6286,Louis,Watts,47,Diwof Pass,Musduwa,TN,37176,$8651.13,RED,01/24/1977
6287,Mable,Patton,34,Muvze River,Selpoero,CO,54527,$2815.11,GREEN,04/26/1917
6288,Lenora,Walsh,25,Etzo Court,Ofahawo,AZ,12219,$6992.58,GREEN,12/11/1992
6289,Rhoda,Cannon,52,Olnun Avenue,Jarvunu,DC,86371,$8678.37,RED,10/16/2041
6290,Margaret,Page,22,Peage Square,Rozlufdot,UT,89426,$2033.84,YELLOW,07/15/1918
6291,Lou,Morton,30,Pesep Pass,Sotiroha,AZ,70158,$6094.01,WHITE,06/14/1982
6292,Seth,Aguilar,25,Wurjuz Turnpike,Cozuvvek,NH,57677,$8325.15,BLUE,04/24/2055
6293,Bernard,Warner,24,Obda View,Gejeese,NM,83882,$2847.58,RED,05/10/1952
6294,Elizabeth,Burgess,59,Gulo Manor,Jobleocu,FL,73983,$767.88,BLUE,10/30/1932
6295,Harriet,Wallace,37,Hihe Grove,Tamefahe,TN,57731,$5958.48,RED,12/06/2041
6296,Samuel,Huff,33,Gagab Glen,Gonagzu,AL,84333,$5146.19,GREEN,05/10/1937
6297,Charlie,Daniel,22,Ebima Path,Ucobidot,UT,77264,$2649.17,GREEN,05/18/2057
6298,Ada,Chavez,26,Coale Square,Rineknu,ME,03340,$7552.44,YELLOW,09/12/2023
6299,Anthony,Watts,52,Alazi Key,Roohioma,AK,85285,$6470.58,RED,10/12/2048
6300,Helena,Schwartz,45,Irusav Manor,Ejhevcol,HI,96821,$4691.37,YELLOW,01/06/1966
6301,Kevin,Brock,37,Joih Terrace,Muvjoog,MT,72189,$6716.93,WHITE,05/25/1990
6302,Virgie,Lindsey,23,Walo Lane,Ufeesuid,MT,58447,$1213.31,YELLOW,09/10/1922
6303,Adam,Alvarez,26,Uvwi Court,Ometalus,NM,17631,$9420.87,GREEN,07/31/2039
6304,Lloyd,Buchanan,54,Codov Loop,Repijik,CT,79639,$5469.84,YELLOW,07/30/2007
6305,Lily,Gomez,49,Miev Square,Somzineh,WA,10022,$8352.64,YELLOW,02/03/1973
6306,Genevieve,Barber,22,Edain River,Ditogtu,SC,26346,$3088.76,BLUE,06/05/1918
6307,Blanche,Price,57,Hipe Heights,Hicazipu,HI,24586,$500.56,WHITE,06/19/1939
6308,Bradley,Weaver,28,Funog Place,Avedotuk,SD,44325,$2026.65,WHITE,05/29/2003
6309,Luke,Diaz,18,Sobhuw Point,Ojpate,WV,88539,$7204.65,WHITE,03/11/2069
6310,Sadie,Washington,44,Urot Plaza,Rosjalom,WV,47434,$5016.75,WHITE,09/12/1964
6311,Gertrude,Reid,39,Ovaju Mill,Wabgacoka,OH,15969,$4663.55,RED,07/28/2047
6312,Rosalie,Lewis,44,Mise Road,Vevugma,NV,49182,$7290.76,BLUE,09/14/1970
6313,Sarah,George,36,Lidco Square,Nujgazto,NV,16801,$17.24,BLUE,04/23/1978
6314,Isabella,Barton,22,Umro Loop,Filarjeg,NY,28123,$6783.35,GREEN,11/19/2042
6315,Lida,Bennett,51,Mihob Court,Cusolo,NV,95666,$6745.05,WHITE,03/29/1995
6316,Elnora,Hudson,45,Izro Mill,Tamumho,ND,13357,$4412.92,RED,01/14/1967
6317,Janie,Ryan,59,Zefa Drive,Udewubab,MO,06430,$2257.42,BLUE,06/15/2026
6318,Joshua,Frank,24,Rewlon Square,Rokahluc,NE,08271,$6230.29,RED,06/14/1946
6319,Gerald,Hogan,36,Daek Point,Rupduvoh,TX,41295,$8838.58,BLUE,08/18/2011
6320,Effie,Ramsey,39,Mubimu Way,Taemiovu,IA,37404,$8603.86,GREEN,11/04/1924
6321,Peter,Saunders,41,Aciz Manor,Vegiguzu,OR,47747,$7585.24,BLUE,11/04/2052
6322,Cory,Rivera,61,Keiv View,Teldozfo,PA,61979,$1812.85,YELLOW,07/29/2007
6323,Barbara,Lloyd,41,Ukofi Manor,Nopbegza,NY,75948,$6149.69,RED,07/29/2066
6324,Glenn,Casey,21,Liej Pike,Ovidoge,IL,00558,$4786.32,GREEN,03/29/2011
6325,Ida,Barker,51,Wuzu Highway,Pugehhe,WV,36454,$1069.46,YELLOW,02/13/2045
6326,Scott,Massey,29,Abon Center,Peozili,WA,46077,$4469.02,YELLOW,12/24/1965
6327,Derek,Fisher,51,Zivpaw Pike,Akambub,GA,27904,$6146.13,YELLOW,03/10/2019
6328,Francisco,Davis,36,Lamti Pike,Vagefver,GA,77618,$7527.56,WHITE,07/27/2069
6329,Ina,Bell,57,Jawe Pass,Hakumbu,NE,63073,$415.89,GREEN,12/08/1986
6330,Olivia,Webster,41,Ruba Way,Debpiha,LA,36426,$7786.43,BLUE,03/05/1972
6331,Sean,Holt,61,Logfo Path,Espelwe,PA,78967,$4098.33,YELLOW,10/14/2018
6332,Agnes,Jennings,32,Catek Turnpike,Ihwatuf,OK,48283,$1651.71,GREEN,08/13/1918
6333,Callie,Robertson,46,Damdoj Drive,Novidiija,CO,50416,$7249.60,YELLOW,03/29/2004
6334,Ollie,Burke,33,Annev Parkway,Vucejiz,TN,71848,$5889.84,BLUE,08/03/1910
6335,Verna,Berry,50,Dodwo Grove,Iceluna,DC,80994,$2714.29,YELLOW,04/02/2022
6336,Edith,Harvey,32,Jare Plaza,Inofuiji,WV,21464,$3190.25,GREEN,11/20/1933
6337,Micheal,Miles,56,Iflur Pike,Dehusuri,VA,39019,$3505.36,BLUE,09/07/2009
6338,Cordelia,Lamb,31,Vetac Mill,Tukroami,CT,72822,$2751.45,WHITE,04/07/2017
6339,Ronnie,Adams,47,Ingiw Loop,Zosbaik,TN,04687,$4476.03,RED,05/14/2064
6340,Allen,Arnold,30,Puafa Mill,Rohfufwem,RI,61565,$7793.55,YELLOW,07/13/2027
6341,Carl,Castro,43,Ubovub Path,Zemimoc,MO,47926,$5648.34,BLUE,09/11/1981
6342,Sallie,McLaughlin,59,Icauha Key,Pozoco,OK,48808,$9649.11,YELLOW,05/23/1960
6343,Terry,Williamson,24,Dofi Glen,Getiug,WA,25129,$7901.87,RED,08/27/2062
6344,Aaron,Gutierrez,24,Wazup Court,Ocpudla,DE,20667,$9729.34,RED,08/18/2060
6345,Ruby,Rodriquez,33,Inko Center,Bevpora,OK,89461,$2163.34,WHITE,04/21/1908
6346,Janie,Munoz,63,Dasu View,Lijfaimo,NC,75251,$6145.90,YELLOW,06/13/2023
6347,Raymond,Reid,50,Amra Terrace,Sudnuvod,AL,77011,$4266.54,BLUE,10/23/1917
6348,Glenn,Patrick,64,Ahnip Turnpike,Osazoic,TX,44046,$6070.15,BLUE,07/13/2033
6349,Ellen,McLaughlin,48,Megip Street,Arufijuk,KY,95942,$6412.01,GREEN,01/27/2061
6350,Bill,Lyons,30,Iwivom Ridge,Egbaeja,SC,01286,$1657.39,BLUE,08/25/1965
6351,Ivan,Lindsey,54,Umuev Parkway,Wuudcor,LA,41617,$1244.43,RED,09/23/1944
6352,Hettie,Jimenez,29,Milmu Path,Ololiwgam,IN,09313,$7730.01,GREEN,02/18/2064
6353,Lelia,Holland,33,Wegbe Center,Pusokod,RI,85828,$8828.10,RED,04/01/1930
6354,Nannie,Chapman,64,Onozo Point,Lihazoj,KY,16066,$1489.06,GREEN,04/25/2005
6355,Etta,Garrett,61,Hici Glen,Vekneros,WY,11343,$670.34,RED,12/06/2013
6356,Eugene,Jensen,49,Uheoju Street,Sissonap,GA,93632,$4812.00,RED,06/13/1998
6357,Lida,Miles,50,Koso Circle,Pedufso,KY,21950,$9171.13,RED,05/17/1943
6358,Hunter,Nunez,22,Gajug Extension,Ranvached,MI,06845,$7418.58,BLUE,01/06/1908
6359,Micheal,Knight,19,Dotmum Circle,Fegmagwi,OH,93162,$1965.07,YELLOW,01/28/1951
6360,Herman,Wolfe,19,Behuf Terrace,Raslewe,VA,51336,$9510.58,WHITE,01/06/1981
6361,Carl,Ryan,46,Bejzi Park,Kokwodik,NH,39300,$3284.51,WHITE,10/13/2035
6362,Ina,Wright,48,Ivumi Court,Gakfuru,NY,74443,$37.41,RED,04/16/1965
6363,Annie,Cole,46,Tazawa Manor,Ijezolgo,ME,64369,$7542.31,BLUE,11/24/1996
6364,Alan,Nunez,42,Evabo Heights,Bozukcot,KS,34032,$8106.85,RED,03/20/1985
6365,Herman,Barton,23,Ihla Extension,Isefujok,MS,26197,$5138.83,BLUE,08/31/1987
6366,Danny,Chandler,24,Etpo Pike,Hornufafo,CA,03604,$4712.73,RED,07/11/2028
6367,Amelia,Lowe,55,Burav Point,Kusahlo,MS,97635,$2030.64,RED,10/12/2021
6368,Rachel,Flowers,61,Ugasu Manor,Vuajmub,LA,78668,$6809.56,WHITE,03/23/2051
6369,Gilbert,McDaniel,28,Gifwa Plaza,Kuzvolti,OR,16109,$8817.22,GREEN,05/05/1913
6370,Mattie,Rowe,35,Ukfuf Park,Culatgu,NE,30028,$2866.96,YELLOW,12/27/2018
6371,Cody,Ruiz,58,Wuce Pass,Ofudipu,AK,43068,$465.34,YELLOW,11/28/1975
6372,Larry,Walton,49,Secod Pass,Vefhute,DE,45871,$3746.68,WHITE,03/31/2037
6373,Julia,Reyes,28,Hisij Square,Cutonazi,VA,17686,$2023.32,RED,10/26/2018
6374,Joseph,McDonald,29,Agabam Loop,Tusdotni,AK,97290,$2944.69,GREEN,12/13/1909
6375,Pauline,Ford,62,Jabdez View,Bicimod,NY,27148,$1732.35,GREEN,02/24/1926
6376,Harold,Neal,42,Henjo Way,Biigicur,VT,73789,$6171.77,WHITE,04/07/1979
6377,Lewis,Cobb,46,Jehup Junction,Bailnat,KY,13582,$7354.42,YELLOW,09/14/1902
6378,Rena,Armstrong,18,Biuf Loop,Nunpawrut,MD,84004,$4826.75,RED,02/10/1953
6379,Harold,McKinney,58,Mitde Manor,Aclivsah,CT,75773,$2618.58,GREEN,09/21/1960
6380,Jennie,Evans,20,Fedjeb Heights,Vogerbo,OR,78129,$9048.23,YELLOW,09/11/1904
6381,Alma,Marsh,39,Fejjep Square,Zawijel,ID,44301,$4549.92,RED,10/29/2010
6382,Sophie,Long,45,Rewtab Road,Jisepiz,NM,85154,$8477.23,GREEN,03/20/2050
6383,Rosie,Garrett,24,Nojto Square,Roreru,ID,90091,$6334.92,GREEN,04/08/1974
6384,Mittie,Hale,54,Zosuk Glen,Viawfi,MA,46209,$4137.18,BLUE,08/20/1997
6385,Mollie,Hamilton,25,Giku River,Feawko,NE,77653,$4936.06,YELLOW,09/04/1944
6386,Vera,Cobb,26,Ponto Pike,Jookovet,DE,22406,$1882.29,WHITE,05/10/2021
6387,Jason,Mills,49,Gasa Pass,Muwdiwped,IA,50633,$8645.52,WHITE,06/14/2053
6388,Allen,Hardy,30,Zozgad Mill,Iscanuw,WY,16914,$2091.12,BLUE,06/12/1965
6389,Fanny,Boone,20,Fefub Center,Gubbakde,MA,91620,$4628.38,GREEN,03/12/2062
6390,Landon,Fernandez,19,Bizre Park,Ilpisun,WY,83271,$3824.58,RED,06/03/1968
6391,Billy,Stone,31,Posah Circle,Zifocfif,WY,49078,$4735.66,YELLOW,03/29/1956
6392,Jane,Logan,62,Fulzo Drive,Ibposir,TX,80722,$6388.68,WHITE,12/22/2016
6393,Nathaniel,Parker,50,Weja Trail,Hogecna,KY,02127,$3776.14,YELLOW,02/17/1916
6394,Lydia,Summers,28,Upivo Avenue,Samentag,WI,63579,$5862.76,BLUE,01/08/2036
6395,Jeremiah,Garcia,42,Guzuf Key,Lafudopo,TN,21257,$6859.09,BLUE,10/29/1963
6396,Ralph,Roberson,29,Ucovej Junction,Dalavvi,MS,19712,$3735.93,GREEN,09/22/2048
6397,Estelle,Holland,50,Moto Plaza,Winmojvaz,SD,72347,$1513.53,BLUE,03/27/2045
6398,Edwin,Ramos,21,Afeup Point,Zadukomi,PA,37161,$88.30,WHITE,01/28/2012
6399,Katie,Higgins,51,Tiacu Trail,Hoorubo,TN,34861,$8875.85,BLUE,04/13/1994
6400,Tommy,Lowe,31,Ikipol Court,Lizimi,NY,11423,$4764.05,RED,02/19/2011
6401,Andrew,Robinson,31,Vuvuj Mill,Heogkig,WV,24829,$6799.60,BLUE,01/26/2023
6402,Violet,Owen,56,Diffuh Place,Savejga,DC,45012,$6780.74,WHITE,01/18/1918
6403,Nathan,Medina,55,Muge Key,Pupleus,WY,70830,$8165.87,GREEN,06/24/2051
6404,Connor,Gilbert,46,Vigfud Extension,Mefutveh,NY,80322,$4695.81,GREEN,08/01/2008
6405,Harvey,Sharp,51,Juwjo Turnpike,Jugittuz,CO,04359,$590.39,YELLOW,05/03/1959
6406,Theodore,Robbins,40,Rehdop Street,Dibkaca,AL,05124,$1767.26,RED,01/19/1979
6407,Sylvia,Gonzales,21,Vihaki Highway,Mivabubu,DE,91259,$6297.36,GREEN,11/22/1941
6408,Pauline,Daniel,57,Jemo Pike,Wibzitbih,AZ,52556,$6618.13,GREEN,05/13/1990
6409,Margaret,Fernandez,19,Zokul Lane,Mesemeod,OR,32810,$1879.08,WHITE,12/17/1941
6410,Anne,Gonzales,21,Ewekaw View,Delavvu,CA,52086,$5043.61,YELLOW,10/11/2016
6411,Lawrence,Hopkins,24,Figuc Circle,Zuvikziz,NM,07253,$6971.79,WHITE,07/08/2064
6412,Daniel,Ryan,59,Udeko Glen,Fapuvki,OR,22407,$2644.88,GREEN,09/18/1906
6413,Marie,Nash,54,Luzugu Glen,Fohojda,RI,26451,$5917.57,WHITE,02/17/2054
6414,Allie,Wells,41,Nito Terrace,Nilovi,MA,65988,$8412.78,YELLOW,01/24/2035
6415,Raymond,Schneider,47,Wohe Path,Viscizbu,PA,16127,$2533.39,BLUE,07/23/2027
6416,Lois,Hicks,35,Vibi Ridge,Tiwitumek,OK,78548,$9725.95,YELLOW,05/25/1943
6417,Linnie,Craig,29,Simse Manor,Luutkoc,GA,43963,$6621.13,GREEN,10/17/1904
6418,Rose,Stanley,35,Cunha Loop,Keukupib,ND,35106,$7792.22,YELLOW,02/15/1916
6419,Jay,Lewis,21,Lieni Ridge,Icuwase,OR,00317,$8085.86,RED,08/24/1926
6420,Alan,Ross,52,Erfa Road,Nuasgat,WA,76645,$9453.93,WHITE,12/28/1926
6421,Effie,Holloway,31,Gurga Circle,Kelfijwep,NE,13263,$3292.03,RED,10/05/1964
6422,Raymond,Miller,39,Igopeh Trail,Anabanij,MI,48133,$5575.97,WHITE,04/14/1948
6423,Fanny,Payne,39,Ezber Glen,Wazitup,DC,36187,$3429.82,GREEN,03/19/2069
6424,Josie,Hudson,18,Resda Heights,Aneatoce,NC,79190,$3118.57,WHITE,09/11/2002
6425,Jordan,Nichols,62,Ronifa Highway,Cehokafi,SC,85454,$3620.05,RED,05/16/1997
6426,Ellen,Cunningham,55,Gihwar Manor,Riavekub,DE,80254,$4957.63,WHITE,03/18/2041
6427,Willie,Graham,19,Liffo Highway,Peskatih,WV,58782,$1492.28,GREEN,01/05/2034
6428,Harriet,Rose,62,Numa Boulevard,Jesupdif,NV,88506,$2743.91,GREEN,02/22/1908
6429,Chris,Castillo,50,Onjes Turnpike,Ihanumta,NC,97131,$3794.52,RED,03/15/2003
6430,Lettie,Quinn,35,Ecsem Boulevard,Zubpenek,IN,43837,$9398.55,WHITE,03/27/1907
6431,Harold,Curtis,32,Tildi Center,Misego,DC,62919,$9431.51,YELLOW,12/09/1931
6432,Josephine,Ortega,51,Kubvuz Trail,Diamado,AK,78487,$8813.50,YELLOW,10/26/1930
6433,Owen,Beck,35,Utidu Manor,Nadpakpa,CT,56713,$3989.80,RED,06/25/2012
6434,Francisco,Walters,48,Gejhuh Trail,Jittubaz,UT,34453,$3721.29,BLUE,10/11/1998
6435,Charlotte,Sutton,20,Love Square,Madobgi,ME,72090,$5781.93,WHITE,12/30/1991
6436,Laura,Hogan,52,Somjip Lane,Wogkisgar,IL,25021,$1685.91,BLUE,06/20/1912
6437,Zachary,Hoffman,30,Noga Heights,Ovtewkik,WA,69374,$7683.72,YELLOW,02/16/1928
6438,Lucas,Paul,65,Giki Road,Sewgecpa,TX,05911,$2164.98,GREEN,03/13/2063
6439,Mildred,Bradley,62,Baoj Street,Ilaudoje,MO,09076,$133.64,YELLOW,09/08/2059
6440,Alta,Frank,28,Duhoh Lane,Siranimo,NM,79300,$413.28,GREEN,07/08/1900
6441,Laura,Shaw,21,Mifuhu Plaza,Wufahodo,NC,59688,$3551.22,WHITE,12/02/2012
6442,Alex,Freeman,60,Zaedu Grove,Poldibru,OK,80707,$1255.02,BLUE,11/17/1910
6443,Maurice,Sanchez,45,Jewzef Trail,Fomuma,FL,38817,$3297.97,GREEN,11/27/2014
6444,Bertie,Copeland,57,Gumrup Avenue,Gukuri,MN,11485,$7971.64,WHITE,03/08/1919
6445,Tyler,Obrien,50,Danfa Mill,Ivpinu,HI,82638,$9238.66,GREEN,04/15/1914
6446,Robert,Gibson,18,Ojaso Road,Abaipasa,ND,79692,$4305.55,RED,05/07/2027
6447,Lora,Hubbard,43,Alefaj Court,Zozodnac,TN,32516,$1204.91,WHITE,01/28/1969
6448,Aaron,Stokes,48,Ceicu Lane,Ahivarim,LA,76745,$7606.15,RED,04/22/1904
6449,Bernice,Kim,26,Kicen Point,Ogejegtu,WY,18331,$8667.02,GREEN,10/10/1985
6450,Mario,Black,61,Tagna Square,Lircupu,CO,37410,$9612.57,WHITE,12/13/2049
6451,Alvin,Garner,36,Nakip Glen,Palaveze,NC,89018,$1655.89,RED,12/15/1958
6452,Anne,Estrada,29,Jejtol View,Gafevzub,MI,59497,$8500.82,WHITE,08/26/1911
6453,Verna,Beck,23,Muluc Highway,Satapguv,LA,42968,$7337.29,GREEN,06/05/2037
6454,Virginia,Allen,34,Sesi Park,Tusanfu,KS,23665,$2869.05,BLUE,12/22/1954
6455,Bernard,May,51,Ifeve Path,Soebimum,HI,84334,$8409.09,YELLOW,07/10/1985
6456,Rhoda,Jones,32,Ohobu Path,Seligi,WY,85596,$9042.60,YELLOW,06/03/2063
6457,Ethel,Sims,54,Isabaz Terrace,Nemlictu,OH,98562,$4091.45,WHITE,10/04/2011
6458,Lily,Cruz,53,Elwoj Drive,Tocecolim,HI,83585,$4089.20,GREEN,04/09/2028
6459,Jonathan,Diaz,35,Kojke Parkway,Woiribef,NE,24095,$5911.80,BLUE,10/19/1949
6460,Emily,Duncan,64,Bopi Pass,Beuwugog,GA,06809,$8974.06,YELLOW,04/29/1925
6461,Bess,Keller,51,Neweli Boulevard,Tifugi,NC,94874,$625.77,YELLOW,09/28/1981
6462,Douglas,Berry,20,Omdo Center,Reztotmo,ND,84842,$4713.29,RED,11/10/1914
6463,Wesley,Kelley,27,Suvgov Extension,Tojeleugu,UT,94906,$1353.34,GREEN,04/15/1987
6464,Vera,Bradley,63,Mooba Way,Gidlori,NM,12712,$6242.43,BLUE,10/14/2005
6465,Lulu,Stevens,59,Fijite River,Anzaweh,ND,00078,$5148.04,YELLOW,04/17/1956
6466,Fanny,Peters,22,Hone Road,Fehasa,WV,32322,$331.08,RED,08/08/1992
6467,Paul,Rice,56,Osze Plaza,Dehfejsu,MI,06045,$8.28,WHITE,08/12/1957
6468,Gary,Benson,56,Pamfol Court,Mesiem,TN,14419,$3957.89,BLUE,07/05/1948
6469,Emma,Fitzgerald,24,Mibfih Circle,Casnemnu,OR,05934,$2768.30,RED,03/19/1993
6470,Lina,Norton,37,Zuhiv Road,Cekime,OK,80577,$6405.04,BLUE,05/04/2062
6471,Kevin,Parsons,18,Seru Center,Pezkaubo,NV,19852,$3189.30,GREEN,04/21/1909
6472,Bess,Ray,39,Nega Place,Emibabpe,IN,21187,$7473.83,RED,04/25/2012
6473,Lola,Parker,55,Zehet Manor,Owewizu,MI,03797,$400.64,BLUE,11/18/2034
6474,Lena,Mason,27,Fusud Road,Cowniddim,GA,11704,$177.75,WHITE,09/14/1930
6475,Bertie,King,28,Cunkan Pike,Uhevezo,AL,68148,$6043.10,WHITE,01/03/1925
6476,Francis,Miller,37,Wada Junction,Vasolez,IN,98526,$7407.29,WHITE,03/03/2006
6477,Emily,Garner,62,Jipfap Way,Loproubi,UT,77277,$3649.65,YELLOW,12/03/2031
6478,Isaac,Steele,61,Neduje Key,Mebifev,AL,08725,$3292.82,GREEN,11/12/2038
6479,Lena,Sanchez,33,Ikivi Road,Dujelo,ME,33372,$586.38,BLUE,08/15/1910
6480,Clarence,Harvey,64,Zumge Circle,Hesetojuz,WV,13453,$1006.36,YELLOW,04/14/2027
6481,Cornelia,Williams,48,Emas Heights,Fabategew,TN,24619,$8853.46,YELLOW,05/03/2052
6482,Ian,Hubbard,57,Pafog Circle,Wirdopgod,ND,17744,$7644.56,RED,10/07/1913
6483,Alfred,Holland,63,Nurog Place,Cahoktac,UT,62271,$8957.05,YELLOW,10/31/2037
6484,Amelia,Shaw,28,Leto Turnpike,Ufiduzica,PA,07511,$4536.50,GREEN,11/06/2025
