seq,name/first,name/last,age,street,city,state,zip,dollar,pick,date
940,Estelle,Sherman,23,Gunav Square,Eweipomi,ME,81764,$8166.62,GREEN,11/06/2023
941,Myrtie,Ortiz,32,Usto Drive,Lotete,NM,85640,$1882.08,GREEN,12/23/1976
942,Sally,Osborne,25,Sados Point,Binaugi,WY,50441,$4727.76,RED,12/17/1906
943,Gordon,Little,40,Reppom Junction,Lovaam,DE,64214,$1947.89,YELLOW,09/20/1952
944,Peter,Rice,25,Sudefa Center,Cufomeod,WA,14847,$961.64,WHITE,07/02/1988
945,Isabelle,Pittman,21,Tupe Mill,Sokiomu,CA,66507,$4855.40,WHITE,06/27/2061
946,Miguel,Carlson,51,Amven River,Dieduos,ID,98827,$9856.18,GREEN,03/04/1964
947,Roger,Stanley,24,Sotmoh Square,Katigu,DC,24312,$9478.82,YELLOW,07/29/2009
948,Inez,Bradley,58,Rawuf Avenue,Ufrumup,NJ,98971,$1063.72,WHITE,08/30/2015
949,Jim,Bowman,46,Roube Loop,Hejizaen,LA,23465,$6493.78,WHITE,06/27/1987
950,Herman,Pena,51,Tocat Street,Volgaiza,FL,74910,$6685.06,YELLOW,04/01/2050
951,Wesley,Pratt,31,Alpab Parkway,Pabmaaca,CO,59278,$3204.74,YELLOW,04/13/1931
952,Belle,Tran,20,Erope Turnpike,Obofizkip,OR,84976,$9793.17,RED,03/02/1936
953,Caleb,Yates,36,Tagce Terrace,Cajsufsam,NV,79751,$2623.79,WHITE,05/27/1922
954,Elsie,Murphy,20,Irge River,Koprebgo,KY,15993,$3660.72,GREEN,06/25/2007
955,Francis,Wells,37,Ronlib Path,Mekviclo,GA,49149,$1120.61,WHITE,04/28/1989
956,Charles,Ferguson,40,Zawku Parkway,Colodi,MI,34551,$6014.16,WHITE,04/18/1967
957,Daniel,Elliott,26,Fobe View,Fopuwtob,IN,61555,$2886.36,BLUE,01/21/2007
958,Brandon,Jenkins,52,Zise Loop,Viwenug,CT,12068,$4662.30,GREEN,12/13/1934
959,Alberta,Barber,51,Nojil Junction,Olwegcat,ND,18818,$1479.90,WHITE,04/07/1980
960,Vernon,Pratt,61,Huzce Drive,Rehubdab,WV,06879,$4768.05,BLUE,08/28/1952
961,Sallie,Morales,65,Heta Heights,Unuszo,FL,99354,$1686.14,WHITE,11/06/2040
962,Ethan,Peterson,40,Sedu Square,Dusdacta,CO,95368,$9582.95,GREEN,02/21/2045
963,Nellie,Matthews,42,Kaif Parkway,Izgojir,PA,75113,$8635.30,RED,10/20/1942
964,Arthur,Christensen,34,Bavis Road,Rofbine,ND,17644,$7877.82,GREEN,02/19/2058
965,Clara,Gregory,61,Lape River,Ikoraev,RI,23880,$8134.26,YELLOW,01/10/1953
966,Leroy,Welch,36,Worcuf Boulevard,Veuffi,ND,13689,$1599.09,RED,03/16/2016
967,Alejandro,Lamb,50,Urca Terrace,Raowuenu,NJ,42052,$1199.71,BLUE,10/23/1934
968,Maud,Kelly,26,Zier Lane,Najworver,CO,80368,$9567.48,YELLOW,05/29/1917
969,Alvin,Fuller,58,Gaogo Turnpike,Lumzuhid,VA,91532,$9162.29,YELLOW,09/15/2000
970,John,Benson,51,Zida Trail,Okovwun,WI,58165,$5618.30,WHITE,06/07/2009
971,Hettie,Wallace,54,Kelo Way,Suglipil,MT,41322,$2194.05,GREEN,06/18/1973
972,Willie,Hampton,22,Baffud Way,Sopvisuc,ND,99970,$5130.72,YELLOW,05/26/1998
973,Billy,Warren,61,Wocja Loop,Hakvefman,IA,90126,$9129.93,GREEN,09/12/1944
974,Fred,Cross,21,Ricij Place,Casuwe,MD,18268,$6230.94,YELLOW,01/21/1987
975,Alan,McLaughlin,23,Visfi River,Ugzafa,WI,94023,$2156.49,YELLOW,12/04/2008
976,Clara,Pearson,50,Ogzim Grove,Mirnibum,KS,76466,$237.30,GREEN,02/11/1956
977,Sue,Ward,35,Liowa Mill,Nujjobgu,NE,71138,$5297.83,RED,08/10/2035
978,Lucile,Valdez,53,Lodadi Terrace,Kozgono,IL,90683,$4804.66,RED,03/30/2045
979,Dale,Barnett,29,Nugdoj Lane,Depuoho,ID,42394,$6017.82,GREEN,12/29/2010
980,Gussie,Duncan,29,Odivah Heights,Ovloznal,LA,23902,$5120.07,RED,02/16/2068
981,Beulah,Reyes,41,Bafi Heights,Zumoco,AR,19764,$7752.77,RED,11/18/1951
982,Esther,Castro,25,Jaes River,Gewzaek,ID,19511,$9928.23,WHITE,11/01/2069
983,Cornelia,Love,31,Abuko Way,Orikvig,OR,81160,$2719.94,GREEN,12/02/1905
984,Jane,Carlson,45,Lovik Terrace,Wutegudo,AL,40463,$2348.75,GREEN,12/11/2029
985,Steven,Herrera,64,Tijzar Boulevard,Jahekif,MS,32290,$3794.58,WHITE,07/08/2036
986,John,Chandler,46,Medguw Path,Hihduka,GA,69519,$776.06,BLUE,03/30/1977
987,Lou,Rice,47,Peknal Turnpike,Fagamu,WA,89316,$9707.54,WHITE,05/28/1906
988,Esther,Rodriguez,19,Zotwi Key,Dibucza,LA,09972,$2733.73,RED,10/16/2055
989,Vera,Ray,22,Bilvi River,Kilusfij,VT,03748,$991.89,RED,12/21/1911
990,Frank,Matthews,23,Veek Manor,Hudekan,DC,57035,$5931.10,WHITE,08/28/1914
991,Gabriel,Klein,18,Aboani Mill,Soruczo,NM,89164,$422.56,GREEN,02/04/1947
992,May,Murphy,43,Vapo Avenue,Agugica,NV,46406,$5092.88,RED,01/25/2028
993,Christina,Moss,26,Imiku View,Egihuleb,UT,56544,$2967.68,WHITE,05/20/2034
994,Mitchell,Sullivan,48,Bikbus Junction,Ukkuplib,MS,10663,$5010.28,BLUE,08/29/1966
995,Mabel,Dixon,20,Rudi Plaza,Govlodun,VA,63659,$1174.16,BLUE,09/26/1970
996,Anthony,Richards,38,Luwun Manor,Pozidis,DC,09454,$8059.91,RED,03/18/1982
997,Louise,Morrison,22,Niumo Key,Izecirap,CA,38898,$4558.54,YELLOW,04/04/1917
998,Lottie,Figueroa,65,Vulike Heights,Mofsemmav,SD,86968,$75.52,YELLOW,11/29/1940
999,Marie,Green,65,Mumek Trail,Jepkuro,ME,80121,$9591.94,WHITE,03/15/1954
1000,Louis,Wood,54,Hakeco Trail,Bosotaso,LA,57478,$950.76,BLUE,12/07/1984
1001,Elijah,Collier,60,Aficoz Plaza,Mogipvo,KS,54691,$5741.84,BLUE,01/27/1927
1002,Lula,Doyle,45,Zoblu Avenue,Erpiet,OK,78379,$9429.59,GREEN,04/25/1955
1003,Florence,Thornton,56,Heduj Extension,Rokleeju,GA,90768,$1840.69,GREEN,02/07/2047
1004,Elva,Reynolds,45,Nawi Way,Pinekor,KS,61407,$9357.48,RED,01/10/2068
1005,Sally,Hoffman,39,Fedof Avenue,Veetuweg,IN,42003,$5201.73,WHITE,07/15/2065
1006,Johanna,Luna,26,Mojam Street,Jubdocsuk,CA,52934,$3588.52,GREEN,10/16/2001
1007,Lelia,Watkins,33,Eruzu Manor,Osepelnap,MN,99633,$2709.32,BLUE,01/13/2042
1008,Tyler,Buchanan,51,Notic Manor,Zetnavil,NV,63112,$9917.20,WHITE,06/05/2064
1009,Alexander,Watts,37,Vekaz Junction,Filzafpuf,OR,14134,$1611.48,BLUE,06/25/2027
1010,Mark,McKinney,33,Akref Parkway,Somakib,UT,15240,$516.96,GREEN,11/24/1918
1011,Edna,Neal,51,Kufi Drive,Ropboav,ID,62218,$9369.24,GREEN,07/12/2043
1012,Isaiah,Ingram,56,Puswo River,Sovute,PA,09391,$6893.44,WHITE,05/24/2039
1013,Eddie,Nelson,39,Noec Loop,Niwevicu,VA,54226,$9724.46,RED,08/06/2018
1014,Marian,Vaughn,51,Zihlig Pass,Gaceles,FL,17083,$2935.00,WHITE,03/10/1929
1015,Lizzie,Sherman,64,Hease Plaza,Mougomi,IN,06413,$6812.26,BLUE,12/26/2070
1016,Owen,Lynch,59,Jizso Mill,Nidlefjab,NH,01321,$6767.78,RED,09/29/1986
1017,Fannie,Marsh,58,Huori Turnpike,Hukzunvi,WA,41635,$1273.22,BLUE,03/25/2069
1018,Miguel,Rhodes,29,Gamgu Pass,Saluswuw,TN,04935,$8116.06,GREEN,05/07/2018
1019,Dorothy,Jordan,35,Tirab River,Ojemuan,RI,23394,$387.87,BLUE,02/14/1964
1020,Marcus,Warren,28,Sodvu Heights,Harucci,GA,72405,$3310.89,RED,06/08/2046
1021,Mayme,Hammond,38,Zizap Glen,Risgazba,HI,86005,$9953.16,RED,10/03/1938
1022,Eugene,Pena,48,Lopjo Way,Owhejujo,OK,26372,$4026.66,BLUE,03/14/2051
1023,Stephen,Powell,20,Rovu Loop,Rutonudes,CO,20161,$9298.53,BLUE,02/13/1968
1024,Maud,Sherman,64,Ravzoc Highway,Vakzimfow,CT,82812,$7816.57,YELLOW,04/08/1983
1025,Glen,Hopkins,38,Azonu Avenue,Firmori,SC,47599,$1575.10,WHITE,04/04/1919
1026,Harold,Hamilton,57,Renoz Pike,Pozitku,TN,66337,$5669.24,RED,09/25/1945
1027,Eunice,Payne,49,Votub Mill,Wivahi,CT,37618,$475.01,WHITE,03/15/2003
1028,Lizzie,Chavez,21,Juruv Center,Ijcuhol,IN,86502,$7837.55,GREEN,02/15/2069
1029,Viola,Figueroa,50,Marbi Manor,Parlehni,ND,16751,$4057.50,GREEN,11/10/2062
1030,Duane,Romero,49,Cucze Plaza,Navihtig,KY,02161,$5702.64,GREEN,10/21/2023
1031,Jeffrey,Phillips,53,Cipi Manor,Pevegsi,TX,04663,$8881.18,WHITE,02/03/1976
1032,Carolyn,Green,60,Jekpi Park,Lozjudar,ND,08284,$6005.85,GREEN,10/11/2024
1033,Sue,Wolfe,38,Mifpo River,Bipwapbud,HI,77188,$7440.85,GREEN,09/27/1996
1034,Jackson,Stewart,53,Ecla Circle,Zimigom,NE,21034,$9270.29,BLUE,05/15/2053
1035,Nora,Olson,30,Doawu Highway,Ogpojpo,TX,90570,$3702.85,BLUE,07/17/2022
1036,Ethel,Schultz,39,Zokuc Park,Podbawse,NV,21531,$767.39,YELLOW,12/17/1934
1037,Rhoda,Little,57,Alwaw Extension,Micripem,AK,10476,$8124.83,YELLOW,03/24/1913
1038,Todd,Walters,43,Jozaw Terrace,Cedasov,TN,74717,$460.14,WHITE,02/01/1959
1039,Alberta,Harrington,60,Orhe Drive,Hawinheg,WI,58012,$620.53,YELLOW,06/28/1956
1040,Bettie,Newton,37,Jicmil Circle,Zubtodan,FL,56655,$5440.81,WHITE,06/29/1935
1041,Garrett,Blair,36,Kilo Mill,Morjolci,RI,79408,$738.32,YELLOW,09/05/2055
1042,Kate,Jefferson,45,Apopa Pass,Namkildal,DC,90716,$4900.44,RED,10/15/1936
1043,Sylvia,Dixon,58,Uricaw Lane,Kajcabo,IN,07170,$1540.29,RED,06/23/2068
1044,Emilie,Manning,32,Dova Circle,Zatdebe,ID,15173,$6601.03,GREEN,02/21/1945
1045,Teresa,Parsons,50,Cova Lane,Efvijro,GA,46105,$6884.30,WHITE,01/08/1922
1046,Jeffrey,Gregory,51,Atumev Square,Zeumvas,OK,89334,$1000.71,RED,02/03/1997
1047,Harold,Wade,30,Icefuz Plaza,Dadwormo,TN,92994,$4710.29,GREEN,11/24/2008
1048,Sallie,Pope,44,Widas Manor,Zabirdum,AK,62694,$4978.21,YELLOW,04/03/1908
1049,Hattie,Benson,60,Apiagu Glen,Tuabekal,KY,74572,$9780.65,GREEN,07/07/1971
1050,Marcus,Gibbs,50,Gaho Extension,Zorgagcum,OR,68002,$8686.78,WHITE,11/17/1943
1051,Kathryn,Woods,26,Ommow View,Dabpinol,AZ,45651,$8642.56,BLUE,12/18/1953
1052,Rodney,Benson,45,Jagsol View,Minzufe,MN,21460,$2462.57,BLUE,07/10/1903
1053,Charlotte,Franklin,37,Pulfo Junction,Ebahewnef,VA,54893,$2467.62,GREEN,10/23/1909
1054,Elva,Brock,30,Pifze Extension,Nowdizew,NV,19128,$783.84,RED,10/07/2032
1055,Leona,Colon,48,Pippa Ridge,Owiivaom,UT,00339,$2358.94,RED,06/23/1941
1056,Jeanette,Benson,61,Naku Drive,Ojcuhav,TX,67671,$6584.45,WHITE,12/18/2065
1057,Dollie,Cox,54,Gari River,Zilibneb,WA,44003,$8966.99,YELLOW,08/05/2024
1058,Albert,Lamb,29,Etgu Junction,Valmihji,MI,85556,$2791.62,WHITE,10/09/1941
1059,Duane,Nichols,54,Ejihu Heights,Mifvitzir,SC,17424,$4877.18,RED,05/10/1901
1060,Ryan,Hodges,31,Zefibo Trail,Vebemid,WV,49389,$2833.77,GREEN,05/26/2033
1061,Tillie,Ruiz,59,Pifmef Path,Muzaber,OH,25364,$1018.33,BLUE,10/06/2067
1062,Lucinda,Jimenez,35,Pulzi Way,Afsowek,NM,03479,$9698.37,GREEN,11/16/1950
1063,Francis,Paul,49,Cuhne Highway,Tabmaco,VT,96075,$6653.45,WHITE,08/03/1906
1064,Jerome,Blake,38,Feipa Court,Ivisupev,WI,27218,$2359.68,YELLOW,06/09/2037
1065,Nora,Clark,31,Bahal Junction,Zuphotim,OK,72509,$8182.74,YELLOW,06/16/1945
1066,Marie,Guzman,30,Wirid Drive,Vatvain,ND,19994,$6535.73,BLUE,12/03/2003
1067,Shawn,Douglas,31,Agfu Center,Obavuhi,NV,82050,$4943.64,GREEN,02/24/1975
1068,Tommy,Collins,26,Vebam View,Wizwuwig,GA,59221,$5879.26,WHITE,12/27/2041
1069,Olga,Morton,62,Zerhu Glen,Agupiti,UT,82133,$1357.22,WHITE,01/11/2067
1070,Clifford,Bennett,42,Wobuz Place,Viwemwa,OH,99240,$9862.72,GREEN,05/22/1974
1071,Alfred,Santos,20,Esaufa Glen,Ottaros,MS,07018,$1149.20,BLUE,08/25/2033
1072,Carlos,Thomas,51,Jesow Loop,Apbopene,ME,01311,$1730.19,GREEN,05/01/1958
1073,Nannie,Daniels,29,Siira Pass,Gerimuv,TN,27162,$4103.29,BLUE,08/28/1915
1074,Jacob,Steele,34,Vuzmaz Path,Tapconwe,DE,36360,$925.62,YELLOW,08/17/2030
1075,Ida,Buchanan,53,Dute Path,Rocgaki,NH,99633,$7981.26,YELLOW,04/12/2013
1076,Steven,Castro,24,Odwur Pass,Otokojak,WI,47064,$3970.39,BLUE,10/05/1915
1077,Philip,Parker,53,Bibmic Boulevard,Velomana,OH,03039,$1682.13,RED,04/04/1976
1078,Virginia,Anderson,47,Capup Boulevard,Arumopku,RI,35827,$3783.05,GREEN,06/27/1929
1079,Elizabeth,Peters,35,Moute Place,Mujlomwi,UT,42522,$1603.62,YELLOW,03/04/1935
1080,Hannah,Klein,24,Loji Key,Pagtuga,TN,15566,$2460.12,BLUE,07/28/1952
1081,David,Sanders,36,Zozef Boulevard,Wuzkokac,WA,56727,$9374.67,WHITE,03/22/2007
1082,Ella,Edwards,23,Tekdop Circle,Solbaeco,KS,95614,$2473.18,GREEN,12/07/1994
1083,Kate,McDonald,20,Ufgo Parkway,Kefepgo,KY,29035,$6702.93,WHITE,12/21/2008
1084,Nina,McGuire,21,Vimog Terrace,Cubnureg,MA,11604,$7480.99,RED,11/24/2054
1085,Louise,Wolfe,33,Zeju Plaza,Imhedec,WI,52763,$416.58,YELLOW,02/14/2040
1086,Duane,Hunter,44,Ludpu Ridge,Kebkifek,ID,59920,$6120.43,BLUE,10/14/2042
1087,Bernice,Carr,60,Cewucu Pass,Gohbisiz,KY,16263,$388.86,YELLOW,07/22/1940
1088,Francis,Farmer,34,Ricbes Turnpike,Dijesib,MD,86665,$8462.34,RED,04/26/2039
1089,Herman,Hill,56,Venwo Plaza,Liiwilan,ME,21157,$3574.61,WHITE,11/10/2049
1090,Kevin,Elliott,34,Josab Boulevard,Arepiho,DE,33998,$4956.24,WHITE,04/27/1934
1091,Kevin,Mendoza,52,Imiun Square,Rucfacruv,MT,02204,$5537.21,GREEN,03/27/2027
1092,Hallie,McDonald,59,Ubuize Ridge,Irruzal,NH,54839,$1457.83,YELLOW,06/01/1937
1093,Clifford,Malone,61,Henje Ridge,Diksejo,OR,92015,$6237.04,RED,11/25/2027
1094,Hulda,Lynch,61,Dimo Pass,Ujkecle,UT,30237,$4333.13,BLUE,03/09/1998
1095,Eula,Bass,45,Vinlum Ridge,Arujojud,WV,20287,$5940.24,BLUE,12/13/1911
1096,Mittie,Dean,62,Hiwu Pass,Vejica,MS,25299,$951.62,YELLOW,04/03/1993
1097,Betty,Arnold,64,Jimeh Street,Degtaco,MO,21891,$5037.50,WHITE,06/13/2016
1098,Willie,Vaughn,53,Futcew Court,Fumcanhad,MN,63712,$2621.60,RED,01/01/1908
1099,Rose,Parks,60,Pofut Parkway,Pewawi,VA,20291,$7116.59,RED,04/22/1982
1100,Jerry,Henry,45,Ceplaz Trail,Waveshe,AZ,03066,$2682.51,GREEN,10/01/1976
1101,Jonathan,Wade,53,Bafil Path,Tusolko,AL,39022,$9197.66,BLUE,04/03/2007
1102,Ann,Sims,36,Ibhab Plaza,Amhofik,UT,44000,$2085.24,RED,07/02/2056
1103,Bertie,Martin,42,Ugiid Place,Ofnutce,KY,00965,$6997.45,YELLOW,07/21/1966
1104,Todd,Crawford,65,Ahune Highway,Fefcehsa,ME,81710,$4394.40,WHITE,05/10/1981
1105,Leo,Ellis,51,Zike Circle,Juslowhu,OH,59934,$6450.32,GREEN,09/16/1941
1106,Sophie,Yates,33,Wagah Trail,Ujtono,IN,60317,$8812.24,GREEN,04/13/2063
1107,Charlotte,Newman,41,Vucji Pike,Abufucan,CO,92540,$7869.81,RED,08/08/1915
1108,Billy,Waters,24,Reaw Loop,Mojhudu,MN,46484,$1082.96,YELLOW,03/10/1956
1109,Claudia,Jefferson,43,Bacrej Plaza,Daloblos,PA,94843,$4333.20,RED,10/01/2054
1110,Lilly,Cannon,54,Jiko Terrace,Edzonuci,ME,01492,$8970.70,WHITE,06/24/1954
1111,Sara,Holloway,64,Avune Key,Pijkugkez,UT,03487,$4031.21,RED,08/04/1977
1112,Grace,Cross,50,Obowe Point,Noimit,TN,24325,$6924.75,WHITE,01/08/1979
1113,Luis,McGuire,53,Niggow Path,Zalgucpic,CO,29713,$7470.93,YELLOW,03/26/2037
1114,Leon,Moran,49,Bocral Street,Mufesuk,CT,92501,$2435.43,RED,10/20/1923
1115,Bradley,Briggs,57,Ekci River,Zenmijaj,AL,48860,$1828.26,RED,02/03/1992
1116,Etta,Bowers,63,Omdod Extension,Tikipzi,NY,64467,$5090.23,BLUE,07/13/2028
1117,Lulu,Mathis,38,Uharo Parkway,Esupucof,NH,82008,$8329.13,RED,03/26/1993
1118,Dennis,Stokes,34,Cese Park,Bikepow,AK,12958,$5489.65,BLUE,11/09/2010
1119,Logan,Ryan,42,Cugaje Extension,Ragepih,AK,83852,$4688.28,WHITE,07/31/1949
1120,Edwin,Abbott,52,Dortep Park,Golekmo,GA,41830,$5830.29,GREEN,01/02/2023
1121,Edna,Andrews,26,Ofenu Grove,Fabedpen,PA,51620,$4465.30,RED,08/04/1944
1122,Victor,Porter,62,Fiota Place,Capigto,IN,71893,$392.87,YELLOW,02/11/2034
1123,Cole,Pittman,36,Avjes Path,Warwawi,NH,28224,$1412.28,RED,06/10/2067
1124,Alexander,Meyer,52,Doahu Point,Ejeboci,IL,59044,$939.82,GREEN,02/26/2027
1125,Allie,Richards,57,Mevte Highway,Catmitpo,ID,71860,$5376.40,WHITE,08/04/1904
1126,Mary,Parsons,34,Togino Way,Uwuimwi,KY,32353,$2631.24,GREEN,10/17/1949
1127,Dale,Jackson,65,Asipi Path,Dafsajeci,SC,13820,$6077.75,YELLOW,05/20/2023
1128,Philip,Page,39,Neraha Street,Pulpowa,NJ,47681,$3241.67,WHITE,06/14/2015
1129,Grace,McGee,41,Ucodo Extension,Erbomis,IL,40515,$4609.02,GREEN,11/11/1937
1130,Jeremiah,Jordan,27,Dovi Way,Femetjep,AL,86317,$7329.25,GREEN,08/27/2010
1131,Jim,Palmer,42,Ijehu Turnpike,Kadfamil,GA,86972,$1861.74,WHITE,04/19/2019
1132,Gary,Allen,45,Zigri Manor,Vacodez,VT,38741,$136.21,YELLOW,09/11/2042
1133,Dennis,Walker,22,Coro Path,Sedkizrif,NC,70330,$976.36,WHITE,07/11/1961
1134,Dale,Turner,28,Cohaz Road,Ewcova,SD,23791,$5272.42,YELLOW,05/24/1979
1135,Emilie,Banks,41,Voewa Highway,Sifasu,FL,85320,$7045.71,WHITE,07/19/1977
1136,Phoebe,Beck,48,Zivi Pass,Jidmopiv,PA,93926,$1555.60,YELLOW,11/28/1903
1137,Jeff,Ortiz,45,Avulil Turnpike,Juigibi,AL,12101,$7006.13,RED,11/13/2000
1138,Nina,Little,30,Ugiamu Road,Jicizpit,HI,43723,$8583.01,WHITE,12/21/1978
1139,Katherine,Bennett,29,Umdu Drive,Derdavo,NY,89164,$5278.89,RED,01/02/2046
1140,Travis,Daniels,32,Dezka Path,Ziazcad,OH,78412,$3253.75,GREEN,05/21/2006
1141,Elizabeth,Cobb,29,Todo Heights,Usakukaz,TN,52728,$6091.34,WHITE,09/16/1902
1142,Blanche,Walters,54,Hifus Lane,Meliclen,ID,20486,$3233.00,BLUE,10/10/1966
1143,Eliza,Yates,60,Dekuw Place,Obapudav,AK,97884,$7853.38,YELLOW,10/12/1921
1144,Douglas,Pierce,49,Sevaf Circle,Ubgekul,ME,60698,$9571.45,YELLOW,09/17/2069
1145,Ella,Richards,44,Zihop Grove,Segaftob,NH,58476,$1913.06,GREEN,05/23/2047
1146,Bertha,Bailey,26,Ipoep Court,Rafkomgiw,PA,35103,$7737.44,BLUE,01/07/1938
1147,Myrtle,Webb,51,Jewemo Trail,Vicazo,NC,06081,$941.28,WHITE,01/15/1904
1148,Ora,Gonzalez,39,Wivhe Grove,Zaboku,ME,39381,$3019.31,BLUE,01/13/2063
1149,Nancy,Holmes,51,Ohicug Loop,Tabegbih,OR,25351,$7225.31,GREEN,03/25/2049
1150,Herbert,Miller,54,Kubmov Terrace,Doabge,AR,29709,$9080.78,RED,10/08/1965
1151,Rosa,Nunez,33,Hauh Road,Nefelvo,NY,17223,$5831.97,BLUE,03/04/1957
1152,Agnes,Osborne,46,Alovos Ridge,Timhothiv,TX,81588,$2523.13,YELLOW,10/26/1975
1153,Cornelia,Garrett,34,Ufrok Grove,Woklicij,CT,55530,$3408.21,GREEN,11/24/1997
1154,Jose,Lopez,48,Gagwi Turnpike,Ezoomaro,UT,72878,$1470.54,RED,10/16/2015
1155,Eliza,Wells,28,Modem Square,Cizopen,KY,18048,$2240.61,RED,07/14/2052
1156,Virginia,Poole,48,Wupu Mill,Wepoko,LA,84093,$1461.59,GREEN,03/21/2000
1157,Vincent,Higgins,37,Edcet Drive,Wolnimreb,KY,86923,$9016.45,YELLOW,04/07/2004
1158,Susie,Curry,38,Pame River,Tabdapfo,HI,08073,$5690.87,GREEN,02/01/1930
1159,Leah,Harvey,21,Sewbis Grove,Ajenuof,DC,26675,$5182.43,RED,01/04/1960
1160,Bernard,Hampton,30,Rueku View,Kuwsuno,KS,09626,$1251.77,RED,03/15/2033
1161,Caroline,Burton,47,Cigvew Point,Uckaik,RI,29084,$7872.76,BLUE,12/27/1990
1162,Ethel,Harvey,59,Fuheh Manor,Rezasna,SD,39501,$4718.40,RED,07/24/2010
1163,Ellen,Chavez,19,Fozci Parkway,Bipitak,AZ,69695,$4093.90,BLUE,04/18/1938
1164,Allie,Clayton,30,Cukni Pass,Pacujovo,NM,01911,$2965.90,YELLOW,02/24/1940
1165,Teresa,Schultz,29,Agvom Street,Edcesa,WV,29838,$1794.66,WHITE,07/21/2018
1166,Lela,Walters,34,Jehcuz Place,Igahemnil,MA,51511,$3100.57,YELLOW,10/12/1954
1167,Lucille,Wood,23,Orako View,Roitebuj,ND,49889,$6037.41,GREEN,07/01/1959
1168,Mabelle,Ford,62,Vava Court,Kamsomuzi,AL,18638,$1502.11,YELLOW,04/20/1963
1169,Pauline,Francis,57,Mitde Terrace,Nehezez,RI,64934,$8001.67,BLUE,06/22/1921
1170,Alta,Flowers,25,Goew Avenue,Guemak,SD,76545,$2362.51,BLUE,10/27/1948
1171,Jeffery,Bates,59,Gecat Grove,Atowuva,HI,01907,$58.53,GREEN,08/22/1967
1172,Mathilda,Wood,55,Habod Street,Toicuir,AL,76457,$227.51,BLUE,12/13/2060
1173,Lou,Hamilton,46,Ujhi River,Jebihe,IL,82250,$4861.80,YELLOW,04/02/1940
1174,Dennis,Parker,40,Okwab Drive,Nalgotad,TN,43663,$7258.39,YELLOW,02/18/1942
1175,Sara,Lawson,19,Voma River,Jofzacej,UT,91319,$2982.93,BLUE,02/09/2007
1176,Elmer,Rice,58,Tebuw Heights,Ginzolo,DC,42464,$1302.95,BLUE,06/06/1915
1177,Lois,Carlson,51,Tintam Pass,Poluzam,MS,70291,$5029.52,RED,01/25/2060
1178,Luke,Ramsey,63,Nasjed Glen,Fudoli,CA,98752,$4018.59,WHITE,08/07/2034
1179,Olivia,Parsons,25,Dijba Lane,Asuzupu,ND,18541,$1010.74,GREEN,11/15/1902
1180,Delia,Powers,45,Ojabe Path,Hujwarju,WV,06187,$9384.34,GREEN,10/21/1995
1181,Hettie,Rivera,44,Cuzuj Square,Viacpot,KS,23735,$5999.70,YELLOW,10/06/1925
1182,Hilda,Bishop,34,Puwza Heights,Avfiba,MN,50323,$5932.31,YELLOW,08/06/1969
1183,Adele,Pratt,54,Ucson Pike,Nudboru,SD,12058,$2692.59,BLUE,08/03/1935
1184,Victor,Daniels,48,Pezo Ridge,Cufiijo,LA,79933,$6820.44,GREEN,10/13/1928
1185,Ronald,Ortiz,48,Ceas Circle,Tususule,OK,76367,$15.42,BLUE,02/28/1995
1186,Corey,Weaver,58,Wiko Parkway,Dudugsoz,PA,06151,$6905.76,RED,02/09/2026
1187,Maud,Payne,53,Zazo Square,Ejeetno,KS,75612,$6151.01,BLUE,02/04/1990
1188,Garrett,Manning,40,Jogura Trail,Tafaebe,MD,16899,$4586.14,BLUE,09/20/2064
1189,Ethel,Parker,43,Daca Parkway,Zufbibi,VA,13485,$2271.64,YELLOW,06/13/2019
1190,Harry,Collins,60,Hulda Pass,Onukiho,ND,72485,$9491.92,GREEN,03/09/1934
1191,Carrie,Quinn,46,Bujdum Way,Foelizod,MO,33513,$4491.40,GREEN,10/24/1986
1192,Lida,McKinney,24,Tufud Turnpike,Nozriol,ID,15569,$9861.15,GREEN,02/06/2055
1193,Lloyd,Sherman,21,Beje Loop,Siduug,FL,81441,$7062.36,YELLOW,04/29/1992
1194,Harriet,Fleming,54,Tiraf River,Mowvusa,RI,97211,$2518.12,YELLOW,11/12/1994
1195,Lora,Nunez,27,Caene Parkway,Zakilob,NV,67177,$8481.93,RED,05/19/1971
1196,Cora,Hunter,56,Doka Plaza,Zimhoew,AK,66414,$378.23,GREEN,06/19/2069
1197,Lester,Ramsey,20,Abafem Point,Cepkema,DE,61526,$72.67,BLUE,05/24/1980
1198,Owen,Flores,63,Gozez Mill,Fucmatful,AZ,73598,$4240.76,RED,06/13/1938
1199,Alejandro,West,65,Ceeni Center,Hewviize,AZ,08000,$5002.66,BLUE,08/28/2060
1200,Sadie,Jackson,64,Himofu Street,Bekamwi,DE,12016,$5078.00,RED,11/23/1963
1201,Gene,Carpenter,30,Zuiw Junction,Aczeka,MA,54159,$7176.55,WHITE,08/25/2018
1202,Jason,Barker,63,Difhi Grove,Zaageru,AK,50368,$6831.36,WHITE,09/30/1923
1203,Roy,Bailey,46,Romudi Boulevard,Cezugkir,KS,67296,$6089.47,YELLOW,12/23/1942
1204,Ella,Hayes,54,Dutuwi Pike,Heocnow,ID,85137,$8274.16,BLUE,04/23/2045
1205,Lillian,Chambers,61,Mile River,Kenwejdi,GA,09522,$1651.49,YELLOW,11/23/1920
